peak_name,year,season,sex,success,died,injury_type
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Panbari,2017,Autumn,M,FALSE,FALSE,NA
Pandra,2017,Autumn,M,TRUE,FALSE,NA
Pandra,2017,Autumn,M,TRUE,FALSE,NA
Pandra,2017,Autumn,M,TRUE,FALSE,NA
Pangbuk North,2017,Autumn,M,TRUE,FALSE,NA
Pangbuk North,2017,Autumn,M,FALSE,FALSE,NA
Pangbuk North,2017,Autumn,M,FALSE,FALSE,NA
Pangbuk North,2017,Autumn,M,TRUE,FALSE,NA
Phungi Himal,2017,Autumn,M,TRUE,FALSE,NA
Phungi Himal,2017,Autumn,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Pumori,2017,Winter,M,TRUE,FALSE,NA
Putha Hiunchuli,2016,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2016,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2016,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2016,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2016,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,F,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,F,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,F,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,F,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,F,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,TRUE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,F,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Putha Hiunchuli,2017,Autumn,M,FALSE,FALSE,NA
Rolmi,2017,Autumn,M,TRUE,FALSE,NA
Rolmi,2017,Autumn,M,TRUE,FALSE,NA
Rolmi,2017,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1981,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1982,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1982,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1982,Autumn,F,FALSE,FALSE,NA
Tarke Kang Shar,1982,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1982,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,F,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1983,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1984,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1984,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1984,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1984,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1984,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1990,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1990,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1990,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1990,Autumn,F,FALSE,FALSE,NA
Tarke Kang Shar,1990,Autumn,M,FALSE,FALSE,AMS
Tarke Kang Shar,1990,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1990,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1994,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1998,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1998,Autumn,M,FALSE,FALSE,NA
Tarke Kang Shar,1998,Autumn,M,TRUE,FALSE,NA
Tarke Kang Shar,1998,Autumn,M,TRUE,FALSE,NA
Tawoche,2012,Autumn,M,FALSE,FALSE,NA
Tawoche,2012,Autumn,M,FALSE,FALSE,NA
Tawoche,2017,Autumn,M,TRUE,FALSE,NA
Tawoche,2017,Autumn,M,TRUE,FALSE,NA
Tawoche,2017,Autumn,M,TRUE,FALSE,NA
Tawoche,2017,Autumn,M,TRUE,FALSE,NA
Tengi Ragi Tau East,2005,Autumn,M,TRUE,FALSE,NA
Tengi Ragi Tau East,2005,Autumn,M,FALSE,FALSE,NA
Tengi Ragi Tau East,2005,Autumn,M,FALSE,FALSE,NA
Tengi Ragi Tau East,2005,Autumn,M,TRUE,FALSE,NA
Tengi Ragi Tau East,2005,Autumn,M,FALSE,FALSE,NA
Tengi Ragi Tau,2014,Autumn,M,FALSE,FALSE,NA
Tengi Ragi Tau,2014,Autumn,M,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,M,TRUE,FALSE,NA
Tharke Kang,2017,Autumn,M,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,F,TRUE,FALSE,NA
Tharke Kang,2017,Autumn,F,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,M,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,M,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,M,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,M,FALSE,FALSE,NA
Tharke Kang,2017,Autumn,F,TRUE,FALSE,NA
Tharke Kang,2017,Autumn,M,TRUE,FALSE,NA
Tharke Kang,2017,Autumn,M,TRUE,FALSE,NA
Tharke Kang,2017,Autumn,M,TRUE,FALSE,NA
Tharke Kang,2017,Autumn,M,TRUE,FALSE,NA
Tobsar,2017,Autumn,M,TRUE,FALSE,NA
Tobsar,2017,Autumn,M,TRUE,FALSE,NA
Tobsar,2017,Autumn,M,TRUE,FALSE,NA
Yanme Kang,2017,Autumn,M,TRUE,FALSE,NA
Yanme Kang,2017,Autumn,F,TRUE,FALSE,NA
Ama Dablam,2000,Spring,M,FALSE,FALSE,NA
Ama Dablam,2017,Autumn,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,F,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,AMS
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,TRUE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,TRUE,FALSE,NA
Ama Dablam,2018,Spring,F,FALSE,FALSE,NA
Ama Dablam,2018,Spring,M,FALSE,FALSE,NA
Annapurna I,2018,Spring,M,TRUE,FALSE,NA
Annapurna I,2018,Spring,M,TRUE,FALSE,NA
Annapurna I,2018,Spring,M,TRUE,FALSE,NA
Annapurna I,2018,Spring,M,TRUE,FALSE,NA
Annapurna I,2018,Spring,M,TRUE,FALSE,NA
Baruntse,2018,Spring,M,FALSE,FALSE,NA
Baruntse,2018,Spring,M,FALSE,FALSE,NA
Baruntse,2018,Spring,F,FALSE,FALSE,NA
Baruntse,2018,Spring,M,FALSE,FALSE,NA
Baruntse,2018,Spring,M,FALSE,FALSE,NA
Baruntse,2018,Spring,M,FALSE,FALSE,Avalanche
Chamlang,2018,Spring,M,FALSE,FALSE,NA
Chamlang,2018,Spring,M,FALSE,FALSE,AMS
Chamlang,2018,Spring,F,FALSE,FALSE,NA
Chamlang,2018,Spring,M,FALSE,FALSE,NA
Chamlang,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,F,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,F,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,TRUE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,TRUE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Cho Oyu,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,F,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,F,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,F,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,F,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,TRUE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2018,Spring,M,FALSE,FALSE,Crevasse
Dhaulagiri I,2018,Spring,F,FALSE,FALSE,NA
Dhechyan Khang,2018,Spring,M,TRUE,FALSE,NA
Dhechyan Khang,2018,Spring,M,TRUE,FALSE,NA
Dhechyan Khang,2018,Spring,M,TRUE,FALSE,NA
Dhechyan Khang,2018,Spring,M,TRUE,FALSE,NA
Everest,2002,Spring,M,TRUE,FALSE,NA
Everest,2002,Spring,M,FALSE,FALSE,NA
Everest,2002,Spring,M,FALSE,FALSE,NA
Everest,2017,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,Exposure / frostbite
Everest,2018,Spring,F,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,F,FALSE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,Avalanche
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,TRUE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,F,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,F,FALSE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
Everest,2018,Spring,M,TRUE,FALSE,NA
